# ID    ra_sdss       dec_sdss      
  958   123.49401     54.451302     
  959   226.18035     1.5142874     
  960   29.721801     21.783249     
  961   34.654355     -0.85141144   
  962   132.49296     1.8241954     
  963   236.652       -0.83381385   
  964   212.05758     24.243469     
  965   181.57475     6.7906258     
  966   157.70949     -2.2304214    
  967   125.5024      51.406144     
  968   230.83189     36.571926     
  969   34.869647     -0.82991087   
  970   174.89305     10.387597     
  971   188.06188     10.000119     
  972   220.45698     -2.6656682    
  973   171.56105     -2.5219891    
  974   200.37929     24.002467     
  975   216.69265     13.57548      
  976   146.27467     19.416789     
  977   216.49888     25.510687     
  978   353.75613     -0.55665941   
  979   350.74435     0.64515668    
  980   18.88633      10.171463     
  981   208.68451     16.225497     
  982   123.48768     27.566487     
  983   144.37421     4.5500799     
  984   248.32099     44.374945     
  985   154.51644     9.686233      
  986   242.10167     23.064215     
  987   5.088019299   4.8458585     
  988   229.05374     43.565869     
  989   335.09164     3.7681377     
  990   355.85504     4.0380903     
  991   249.01968     11.604458     
  992   329.62811     13.112649     
  993   246.14115     28.101173     
  994   341.51948     -0.45279911   
  995   221.90178     8.8896619     
  996   178.95726     8.0589319     
  997   184.85221     2.8883215     
  998   171.68296     38.194253     
  999   145.64678     7.2835635     
  1000  144.82458     11.59852      
  1001  254.69771     45.041704     
  1002  211.66422     32.063761     
  1003  346.26006     -1.2685416    
  1004  319.58449     3.6571322     
  1005  192.39876     21.057361     
  1006  245.16209     22.839526     
  1007  135.41857     5.0494115     
  1008  111.9897      38.810519     
  1009  228.48845     6.2272205     
  1010  131.70219     0.091385814   
  1011  2.0842101     -2.7078969    
  1012  202.76485     16.313107     
  1013  208.89091     25.107634     
  1014  345.75952     -0.28382664   
  1015  234.05052     32.273328     
  1016  116.71265     41.904452     
  1017  207.51447     14.322057     
  1018  242.91401     24.722905     
  1019  351.40778     5.6891881     
  1020  335.76813     22.560936     
  1021  333.48227     8.6913698     
  1022  226.45113     20.320854     
  1023  238.76862     34.023521     
  1024  194.42348     37.648235     
  1025  176.2401      11.995614     
  1026  189.96565     41.833208     
  1027  183.87004     22.322741     
  1028  329.2477      7.587737      
  1029  7.976875599   6.0719745     
  1030  129.46463     35.784992     
  1031  224.86197     27.93962      
  1032  242.55402     10.453155     
  1033  8.782609299   -3.4007293    
  1034  115.07616     32.564443     
  1035  123.29628     7.3961476     
  1036  119.2041      10.402366     
  1037  128.35139     40.882182     
  1038  126.16173     38.803783     
  1039  237.09453     5.3320619     
  1040  31.865961     -0.11887082   
  1041  123.30396     3.2315105     
  1042  249.69097     11.113307     
  1043  201.44504     8.4041875     
  1044  252.46687     29.317335     
  1045  176.73638     -2.5214285    
  1046  339.95414     2.5777849     
  1047  197.99578     18.332779     
  1048  331.74658     10.509147     
  1049  140.44446     -0.74317041   
  1050  111.71295     41.935413     
  1051  153.78044     8.9631176     
  1052  28.602625     16.3643       
  1053  242.38918     40.886809     
  1054  235.7304      24.457945     
  1055  119.51958     32.816335     
  1056  164.8637      8.9704233     
  1057  319.78836     7.9235856     
  1058  233.8551      13.516149     
  1059  351.58259     52.345813     
  1060  200.76208     40.339645     
  1061  185.74559     16.551389     
  1062  126.36245     22.975214     
  1063  2.072546699   8.1248387     
  1064  254.69566     29.160333     
  1065  188.60658     38.278828     
  1066  36.449013     -8.4071143    
  1067  227.79636     28.69404      
  1068  126.49179     17.737848     
  1069  128.33058     42.665353     
  1070  210.21292     23.932353     
  1071  174.37039     10.782916     
  1072  177.47621     -2.9205199    
  1073  236.42642     14.66491      
  1074  226.80418     24.029973     
  1075  141.68017     14.720762     
  1076  350.07681     -3.1691181    
  1077  25.931812     24.410357     
  1078  240.86575     25.017531     
  1079  155.90174     -2.9340937    
  1080  26.277142     6.3379137     
  1081  335.70521     14.432927     
  1082  246.53321     15.275589     
  1083  216.30733     2.5881182     
  1084  165.29236     4.324651      
  1085  187.21594     1.2341949     
  1086  356.49596     -1.0061696    
  1087  211.47527     25.068302     
  1088  119.97733     16.137468     
  1089  176.79909     0.070436724   
  1090  143.69342     21.317662     
  1091  342.01319     -0.63933854   
  1092  251.51993     25.426904     
  1093  165.72092     15.467872     
  1094  223.38618     5.3695981     
  1095  117.45166     43.028165     
  1096  124.80826     28.725299     
  1097  135.95225     0.11152792    
  1098  206.48555     16.722412     
  1099  2.3883243     6.4614438     
  1100  244.31409     20.67806      
  1101  259.79041     37.888956     
  1102  19.378132     -2.1659068    
  1103  17.782356     3.007329      
  1104  247.30183     11.941011     
  1105  237.64613     15.98679      
  1106  141.36252     11.458533     
  1107  177.58431     2.7098432     
  1108  137.09621     11.978993     
  1109  250.379       22.363778     
  1110  151.37272     3.7610521     
  1111  189.02117     37.682974     
  1112  174.82859     12.012605     
  1113  205.48812     7.0922038     
  1114  185.77218     21.559102     
  1115  243.45442     9.9841217     
  1116  30.231261     -7.6035683    
  1117  243.22719     28.146291     
  1118  250.09613     22.328299     
  1119  166.31685     12.862252     
  1120  165.19722     20.727866     
  1121  122.01126     5.1789795     
  1122  229.21954     20.102654     
  1123  331.56441     24.646848     
  1124  222.95874     -0.7286247    
  1125  328.96241     26.604113     
  1126  243.37284     3.3721317     
  1127  6.426222699   8.3841112     
  1128  215.24669     31.768739     
  1129  91.000094     23.885081     
  1130  189.81236     34.818831     
  1131  327.23668     0.81924673    
  1132  317.43075     5.4595716     
  1133  125.04238     35.528585     
  1134  215.38583     14.90155      
  1135  340.60202     0.2440429     
  1136  124.16158     23.619151     
  1137  165.98524     1.7626842     
  1138  220.64986     7.5977592     
  1139  226.07227     -1.7719714    
  1140  183.27512     17.802951     
  1141  172.67627     37.079936     
  1142  29.631409     -1.0160242    
  1143  17.404302     7.944425      
  1144  211.29491     28.203294     
  1145  194.75841     3.9476915     
  1146  158.48886     37.169504     
  1147  31.185443     2.8779945     
  1148  117.26639     29.684617     
  1149  138.23931     38.999484     
  1150  167.36429     -0.32088381   
  1151  145.46945     -0.070971689  
  1152  125.13544     25.032079     
  1153  149.50224     13.129984     
  1154  170.7208      -0.92637605   
  1155  332.86132     22.176643     
  1156  130.49732     7.0153581     
  1157  188.98935     20.322674     
  1158  121.53787     38.449851     
  1159  127.11406     49.763336     
  1160  222.64371     41.894726     
  1161  237.48749     41.330214     
  1162  151.63294     16.349983     
  1163  248.13931     19.385511     
  1164  126.22742     59.273418     
  1165  24.893039     23.277912     
  1166  16.623456     10.630341     
  1167  212.63992     36.062829     
  1168  238.65726     16.649496     
  1169  248.27791     33.327996     
  1170  134.9516      45.964575     
  1171  186.04782     21.962379     
  1172  22.991433     23.325192     
  1173  218.74989     35.857016     
  1174  116.47181     48.253741     
  1175  335.7725      11.434208     
  1176  226.69        5.6262284     
  1177  214.6757      10.645921     
  1178  223.80166     14.847477     
  1179  181.10731     20.179295     
  1180  124.36122     -0.39073634   
  1181  233.98205     0.37208897    
  1182  162.99355     34.116468     
  1183  147.91942     0.15524209    
  1184  23.786977     18.330916     
  1185  216.50871     11.892029     
  1186  246.72231     15.008635     
  1187  238.99535     16.3167       
  1188  147.79568     39.290529     
  1189  244.58614     35.997197     
  1190  153.98088     18.319074     
  1191  118.78232     31.250633     
  1192  207.8259      24.178344     
  1193  197.18188     27.078731     
  1194  152.26128     12.785612     
  1195  240.01423     23.879776     
  1196  224.14767     21.963335     
  1197  223.89735     16.3484       
  1198  231.747       5.501887      
  1199  201.20175     21.868635     
  1200  234.17995     20.999612     
  1201  167.85791     8.757422      
  1202  188.68655     -1.9148366    
  1203  163.69643     5.2509055     
  1204  254.41193     31.265122     
  1205  218.78332     30.469688     
  1206  177.82312     2.3969459     
  1207  219.89075     13.557194     
  1208  124.94401     13.777172     
  1209  233.31579     0.25460759    
  1210  0.71747632    -2.8303982    
  1211  180.60692     16.923692     
  1212  116.97909     44.383045     
  1213  133.94945     35.993108     
  1214  205.19141     22.002524     
  1215  202.78457     38.337558     
  1216  186.17948     8.4763169     
  1217  335.10811     21.859967     
